OBJECTID,METER_ID,VENDOR,PAY_POLICY,PARK_NO_PAY,TOW_AWAY,BLK_NO,STREET,LONGITUDE,LATITUDE,G_DISTRICT,G_SUBZONE,G_ZONE,BASE_RATE
1107,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,SURF,INDIA ST,-71.053145,42.358444,DISTRICT 0,0BB,BB,0.25
1108,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052531,42.358542,DISTRICT 0,0BB,BB,0.25
1109,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052607,42.358534,DISTRICT 0,0BB,BB,0.25
1110,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052733,42.358519,DISTRICT 0,0BB,BB,0.25
1111,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052805,42.358504,DISTRICT 0,0BB,BB,0.25
1112,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052893,42.358493,DISTRICT 0,0BB,BB,0.25
1113,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052965,42.358479,DISTRICT 0,0BB,BB,0.25
1114,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.053078,42.358466,DISTRICT 0,0BB,BB,0.25
1115,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052335,42.358674,DISTRICT 0,0BB,BB,0.25
1116,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052428,42.358659,DISTRICT 0,0BB,BB,0.25
1117,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052521,42.358644,DISTRICT 0,0BB,BB,0.25
1118,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052614,42.358629,DISTRICT 0,0BB,BB,0.25
1119,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052707,42.358614,DISTRICT 0,0BB,BB,0.25
1120,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.0528,42.358599,DISTRICT 0,0BB,BB,0.25
1121,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052894,42.358583,DISTRICT 0,0BB,BB,0.25
1122,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.052987,42.358568,DISTRICT 0,0BB,BB,0.25
1123,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.05308,42.358553,DISTRICT 0,0BB,BB,0.25
1124,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.053173,42.358538,DISTRICT 0,0BB,BB,0.25
1125,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,MILK ST,-71.053266,42.358523,DISTRICT 0,0BB,BB,0.25
1126,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MILK,INDIA ST,-71.053334,42.358551,DISTRICT 0,0BB,BB,0.25
1127,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MILK,INDIA ST,-71.053475,42.358659,DISTRICT 0,0BB,BB,0.25
1128,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MILK,INDIA ST,-71.05354,42.358693,DISTRICT 0,0BB,BB,0.25
1129,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,CENTRAL ST,-71.05283,42.358814,DISTRICT 0,0BB,BB,0.25
1130,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,CENTRAL ST,-71.052757,42.358823,DISTRICT 0,0BB,BB,0.25
1131,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,INDI,CENTRAL ST,-71.052493,42.358853,DISTRICT 0,0BB,BB,0.25
1132,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STAT,INDIA ST,-71.054105,42.359172,DISTRICT 0,0BB,BB,0.25
1133,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STAT,INDIA ST,-71.054082,42.359119,DISTRICT 0,0BB,BB,0.25
1134,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STAT,INDIA ST,-71.054022,42.358995,DISTRICT 0,0BB,BB,0.25
1135,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STAT,INDIA ST,-71.054045,42.35904,DISTRICT 0,0BB,BB,0.25
1136,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STAT,INDIA ST,-71.053968,42.358884,DISTRICT 0,0BB,BB,0.25
1137,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STAT,INDIA ST,-71.05399,42.358935,DISTRICT 0,0BB,BB,0.25
1138,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,CENTRAL ST,-71.054099,42.358694,DISTRICT 0,0BB,BB,0.25
1139,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,CENTRAL ST,-71.054174,42.35867,DISTRICT 0,0BB,BB,0.25
1140,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CENT,INDIA ST,-71.053731,42.358676,DISTRICT 0,0BB,BB,0.25
1141,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CENT,INDIA ST,-71.053784,42.358708,DISTRICT 0,0BB,BB,0.25
1142,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CENT,INDIA ST,-71.05356,42.358565,DISTRICT 0,0BB,BB,0.25
1143,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CENT,INDIA ST,-71.053609,42.358601,DISTRICT 0,0BB,BB,0.25
1144,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,MILK ST,-71.053508,42.358352,DISTRICT 0,0BB,BB,0.25
1145,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,MILK ST,-71.053556,42.358312,DISTRICT 0,0BB,BB,0.25
1146,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,MILK ST,-71.053643,42.358264,DISTRICT 0,0BB,BB,0.25
1147,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,MILK ST,-71.053694,42.358228,DISTRICT 0,0BB,BB,0.25
1148,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,MILK ST,-71.05376,42.358169,DISTRICT 0,0BB,BB,0.25
1149,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,MILK ST,-71.053815,42.358133,DISTRICT 0,0BB,BB,0.25
1150,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,MILK ST,-71.053892,42.358086,DISTRICT 0,0BB,BB,0.25
1151,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,MILK ST,-71.053943,42.358053,DISTRICT 0,0BB,BB,0.25
1152,,IPS,11:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-11:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STAT,BROAD ST,-71.054613,42.35896,DISTRICT 0,0BB,BB,0.25
1153,,IPS,11:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-11:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STAT,BROAD ST,-71.054638,42.35901,DISTRICT 0,0BB,BB,0.25
1154,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,WATER ST,-71.054349,42.358349,DISTRICT 0,0BB,BB,0.25
1155,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,WATER ST,-71.05449,42.358298,DISTRICT 0,0BB,BB,0.25
1156,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,WATER ST,-71.054552,42.358268,DISTRICT 0,0BB,BB,0.25
1157,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,WATER ST,-71.054682,42.358209,DISTRICT 0,0BB,BB,0.25
1158,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,WATER ST,-71.05472,42.358186,DISTRICT 0,0BB,BB,0.25
1159,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,WATER ST,-71.054849,42.358135,DISTRICT 0,0BB,BB,0.25
1160,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,WATER ST,-71.054902,42.358102,DISTRICT 0,0BB,BB,0.25
1161,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BROA,WATER ST,-71.055076,42.358042,DISTRICT 0,0BB,BB,0.25
1162,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BATT,WATER ST,-71.054823,42.358032,DISTRICT 0,0BB,BB,0.25
1163,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BATT,WATER ST,-71.054756,42.358059,DISTRICT 0,0BB,BB,0.25
1164,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BATT,WATER ST,-71.054605,42.358133,DISTRICT 0,0BB,BB,0.25
1165,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BATT,WATER ST,-71.054546,42.358157,DISTRICT 0,0BB,BB,0.25
1166,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BATT,WATER ST,-71.054367,42.358243,DISTRICT 0,0BB,BB,0.25
1167,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BATT,WATER ST,-71.054322,42.358267,DISTRICT 0,0BB,BB,0.25
1168,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BATT,MILK ST,-71.054122,42.357949,DISTRICT 0,0BB,BB,0.25
1169,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,BATT,MILK ST,-71.054287,42.357836,DISTRICT 0,0BB,BB,0.25
1170,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.054981,42.357937,DISTRICT 0,0BB,BB,0.25
1171,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.054916,42.357915,DISTRICT 0,0BB,BB,0.25
1172,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.054851,42.357889,DISTRICT 0,0BB,BB,0.25
1173,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.05479,42.357864,DISTRICT 0,0BB,BB,0.25
1174,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.054726,42.357836,DISTRICT 0,0BB,BB,0.25
1175,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.055077,42.357862,DISTRICT 0,0BB,BB,0.25
1176,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.055004,42.35784,DISTRICT 0,0BB,BB,0.25
1177,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.054932,42.357815,DISTRICT 0,0BB,BB,0.25
1178,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.054869,42.357786,DISTRICT 0,0BB,BB,0.25
1179,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.0548,42.357758,DISTRICT 0,0BB,BB,0.25
1180,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,BATTERYMARCH ST,-71.054731,42.35773,DISTRICT 0,0BB,BB,0.25
1181,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILBY ST,MILK ST,-71.054546,42.357653,DISTRICT 0,0BB,BB,0.25
1182,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILBY ST,MILK ST,-71.054632,42.357594,DISTRICT 0,0BB,BB,0.25
1183,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILBY ST,MILK ST,-71.054717,42.357535,DISTRICT 0,0BB,BB,0.25
1184,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILBY ST,MILK ST,-71.054803,42.357475,DISTRICT 0,0BB,BB,0.25
1185,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILBY ST,MILK ST,-71.054889,42.357416,DISTRICT 0,0BB,BB,0.25
1186,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MILK,KILBY ST,-71.054927,42.357405,DISTRICT 0,0BB,BB,0.25
1187,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MILK,KILBY ST,-71.055,42.357466,DISTRICT 0,0BB,BB,0.25
1188,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MILK,KILBY ST,-71.055074,42.357526,DISTRICT 0,0BB,BB,0.25
1189,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MILK,KILBY ST,-71.055147,42.357587,DISTRICT 0,0BB,BB,0.25
1190,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,KILBY ST,-71.05532,42.357523,DISTRICT 0,0BB,BB,0.25
1191,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,KILBY ST,-71.055289,42.357472,DISTRICT 0,0BB,BB,0.25
1192,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,KILBY ST,-71.055221,42.357334,DISTRICT 0,0BB,BB,0.25
1193,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,WATE,KILBY ST,-71.055194,42.357278,DISTRICT 0,0BB,BB,0.25
1194,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILB,MILK ST,-71.055079,42.357278,DISTRICT 0,0BB,BB,0.25
1195,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILB,MILK ST,-71.05535,42.357118,DISTRICT 0,0BB,BB,0.25
1196,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILB,MILK ST,-71.055421,42.357081,DISTRICT 0,0BB,BB,0.25
1197,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILB,MILK ST,-71.055493,42.357045,DISTRICT 0,0BB,BB,0.25
1198,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILB,MILK ST,-71.055564,42.357016,DISTRICT 0,0BB,BB,0.25
1199,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,KILB,MILK ST,-71.05563,42.356986,DISTRICT 0,0BB,BB,0.25
1200,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SLEE,SEAPORT BLVD,-71.04818,42.352899,DISTRICT 0,0BC,BC,0.25
1201,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SLEE,SEAPORT BLVD,-71.048109,42.352867,DISTRICT 0,0BC,BC,0.25
1202,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SLEE,SEAPORT BLVD,-71.048043,42.352836,DISTRICT 0,0BC,BC,0.25
1203,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SLEE,SEAPORT BLVD,-71.047974,42.352802,DISTRICT 0,0BC,BC,0.25
1204,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SLEE,SEAPORT BLVD,-71.047905,42.352768,DISTRICT 0,0BC,BC,0.25
1205,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SLEE,SEAPORT BLVD,-71.047846,42.352737,DISTRICT 0,0BC,BC,0.25
1206,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SLEE,SEAPORT BLVD,-71.047789,42.352708,DISTRICT 0,0BC,BC,0.25
1207,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,SLEE,SEAPORT BLVD,-71.047721,42.352682,DISTRICT 0,0BC,BC,0.25
1208,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,SEAPORT BLVD,-71.046237,42.351973,DISTRICT 0,0BC,BC,0.25
1209,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,SEAPORT BLVD,-71.046102,42.351905,DISTRICT 0,0BC,BC,0.25
1210,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,SEAPORT BLVD,-71.046036,42.351874,DISTRICT 0,0BC,BC,0.25
1211,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,SEAPORT BLVD,-71.045908,42.351813,DISTRICT 0,0BC,BC,0.25
1212,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,SEAPORT BLVD,-71.045844,42.351785,DISTRICT 0,0BC,BC,0.25
1213,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,THOM,SEAPORT BLVD,-71.045745,42.351738,DISTRICT 0,0BC,BC,0.25
